data_hora,client_ip,method,uri,feature,valor_real,limite,risk,decisao
2026-09-16T17:35:04.286850,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,303,200,0.9989209987012845,BLOQUEADO
2026-09-16T17:35:04.476462,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,226,200,0.10227675956655405,LIBERADO
2026-09-16T17:35:04.714176,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,236,200,0.10227675956655405,LIBERADO
2026-09-16T17:35:05.567877,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,245,200,0.9989311943542538,BLOQUEADO
2026-09-16T17:35:06.228954,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,252,200,0.07672521270126122,LIBERADO
2026-09-16T17:35:06.324599,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,239,200,0.10227675956655405,LIBERADO
2026-09-16T17:35:07.176651,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,249,200,0.07672521270126122,LIBERADO
2026-09-16T17:35:07.227900,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,267,200,0.07672521270126122,LIBERADO
2026-09-16T17:35:07.423726,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,234,200,0.07672521270126122,LIBERADO
2026-09-16T17:35:08.661974,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,256,200,0.07672521270126122,LIBERADO
2026-09-16T17:35:08.759530,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,226,200,0.07672521270126122,LIBERADO
2026-09-16T17:35:10.367751,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,247,200,0.07672521270126122,LIBERADO
2026-09-16T17:35:10.934568,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,231,200,0.10227675956655405,LIBERADO
2026-09-16T17:35:11.122517,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,254,200,0.30215610728469844,LIBERADO
2026-09-16T17:35:11.644288,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,260,200,0.9984122959272833,BLOQUEADO
2026-09-16T17:35:11.923748,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,247,200,0.07672521270126122,LIBERADO
2026-09-16T17:35:12.161082,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,230,200,0.07672521270126122,LIBERADO
2026-09-16T17:35:14.019335,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,247,200,0.07672521270126122,LIBERADO
2026-09-16T17:35:14.351234,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,256,200,0.10227675956655405,LIBERADO
2026-09-16T17:35:14.588818,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,279,200,0.9989311943542538,BLOQUEADO
2026-09-16T17:35:14.684296,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,248,200,0.10227675956655405,LIBERADO
2026-09-16T17:35:15.059684,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,223,200,0.07672521270126122,LIBERADO
2026-09-16T17:35:15.767505,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,267,200,0.07672521270126122,LIBERADO
2026-09-16T17:35:15.816671,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,267,200,0.07672521270126122,LIBERADO
2026-09-16T17:35:16.006627,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,257,200,0.07672521270126122,LIBERADO
2026-09-16T17:35:16.481443,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,267,200,0.10227675956655405,LIBERADO
2026-09-16T17:35:16.811967,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,229,200,0.07672521270126122,LIBERADO
2026-09-16T17:35:17.849344,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,289,200,0.998718988375769,BLOQUEADO
2026-09-16T17:35:18.701645,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,562,200,0.13606855781388077,LIBERADO
2026-09-16T17:35:18.795734,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,226,200,0.07672521270126122,LIBERADO
2026-09-16T17:35:19.221724,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,244,200,0.10227675956655405,LIBERADO
2026-09-16T17:35:19.362199,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,284,200,0.9989311943542538,BLOQUEADO
2026-09-16T17:35:19.651905,172.19.0.3,GET,/tienda1/publico/caracteristicas.jsp,query_length,350,200,0.006447803192992984,LIBERADO
2026-09-16T17:35:21.440256,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,233,200,0.07672521270126122,LIBERADO
2026-09-16T17:35:21.630035,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,232,200,0.10227675956655405,LIBERADO
2026-09-16T17:35:21.914821,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,261,200,0.07672521270126122,LIBERADO
2026-09-16T17:56:58.936621,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,288,200,0.9990099422127632,BLOQUEADO
2026-09-16T17:56:59.035010,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,251,200,0.18747059241944253,LIBERADO
2026-09-16T18:00:10.693597,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,279,200,0.11353219837377476,LIBERADO
2026-09-16T18:00:11.675768,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,255,200,0.3695646664989336,LIBERADO
2026-09-16T18:00:11.814988,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,239,200,0.24631827310776985,LIBERADO
2026-09-16T18:00:13.687592,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,257,200,0.7892122088287036,BLOQUEADO
2026-09-16T18:00:13.736566,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,237,200,0.7313594744397532,BLOQUEADO
2026-09-16T18:00:14.019375,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,244,200,0.7106381458145021,BLOQUEADO
2026-09-16T18:00:14.493180,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,255,200,0.7916123797675163,BLOQUEADO
2026-09-16T18:00:14.974223,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,250,200,0.94199838309045,BLOQUEADO
2026-09-16T18:00:15.023557,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,239,200,0.8590558098437133,BLOQUEADO
2026-09-16T18:00:15.120482,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,229,200,0.9037733312940929,BLOQUEADO
2026-09-16T18:00:15.308485,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,260,200,0.91712311149499,BLOQUEADO
2026-09-16T18:00:15.681807,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,303,200,0.9993740549641785,BLOQUEADO
2026-09-16T18:00:15.871025,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,226,200,0.9469148546985494,BLOQUEADO
2026-09-16T18:00:16.114490,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,236,200,0.9557637966063535,BLOQUEADO
2026-09-16T18:00:16.954115,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,245,200,0.9994876529822047,BLOQUEADO
2026-09-16T18:00:17.621197,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,252,200,0.9803626847903616,BLOQUEADO
2026-09-16T18:00:17.717371,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,239,200,0.9858189312672433,BLOQUEADO
2026-09-16T18:00:18.556705,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,249,200,0.9892608151179815,BLOQUEADO
2026-09-16T18:00:18.607382,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,267,200,0.9895571720871094,BLOQUEADO
2026-09-16T18:00:18.795191,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,234,200,0.9906433010805297,BLOQUEADO
2026-09-16T18:00:20.015200,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,256,200,0.9950320242775423,BLOQUEADO
2026-09-16T18:00:20.110462,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,226,200,0.9952416510047444,BLOQUEADO
2026-09-16T18:00:21.703586,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,247,200,0.997451784317922,BLOQUEADO
2026-09-16T18:00:22.266428,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,231,200,0.998112810170613,BLOQUEADO
2026-09-16T18:00:22.460117,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,254,200,0.9987943500985474,BLOQUEADO
2026-09-16T18:00:22.982758,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,260,200,0.9995546388470506,BLOQUEADO
2026-09-16T18:00:23.266578,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,247,200,0.9983629742086105,BLOQUEADO
2026-09-16T18:00:23.503696,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,230,200,0.9984518050789887,BLOQUEADO
2026-09-16T18:00:25.333541,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,247,200,0.9989161418016665,BLOQUEADO
2026-09-16T18:00:25.663401,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,256,200,0.9990391731796625,BLOQUEADO
2026-09-16T18:00:25.898123,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,279,200,0.9995842784036397,BLOQUEADO
2026-09-16T18:00:25.992270,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,248,200,0.999081396698102,BLOQUEADO
2026-09-16T18:00:26.369089,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,223,200,0.9990690672296253,BLOQUEADO
2026-09-16T18:00:27.113486,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,267,200,0.9991476948699557,BLOQUEADO
2026-09-16T18:00:27.163211,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,267,200,0.9991523639687768,BLOQUEADO
2026-09-16T18:00:27.353267,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,257,200,0.9991704092371758,BLOQUEADO
2026-09-16T18:00:27.828791,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,267,200,0.9992494353289935,BLOQUEADO
2026-09-16T18:00:28.158831,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,229,200,0.9992371915125337,BLOQUEADO
2026-09-16T18:00:29.192425,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,289,200,0.9995938895543092,BLOQUEADO
2026-09-16T18:00:30.036248,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,562,200,0.9993919856847993,BLOQUEADO
2026-09-16T18:00:30.139720,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,226,200,0.9993530410744719,BLOQUEADO
2026-09-16T18:00:30.564461,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,244,200,0.9993920191257917,BLOQUEADO
2026-09-16T18:00:30.709766,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,284,200,0.9995993118602283,BLOQUEADO
2026-09-16T18:00:30.994808,172.19.0.3,GET,/tienda1/publico/caracteristicas.jsp,query_length,350,200,0.9990194766229769,BLOQUEADO
2026-09-16T18:00:32.780595,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,233,200,0.9994450908809573,BLOQUEADO
2026-09-16T18:00:32.970063,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,232,200,0.9994629719747294,BLOQUEADO
2026-09-16T18:00:33.252085,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,261,200,0.9994570019293862,BLOQUEADO
